Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-03-03 05:18,,,1,1,1,1,p
2024-03-03 05:24,,,1,1,1,1,p
2024-03-03 05:30,,,1,1,1,1,p
2024-03-03 05:36,,,1,1,1,1,p
2024-03-03 05:42,,,1,1,1,1,p
2024-03-03 05:48,,,1,1,1,1,p
2024-03-03 05:54,,,1,1,1,1,p
2024-03-03 06:00,,,1,1,1,1,p
2024-03-03 06:06,,,1,1,1,1,p
2024-03-03 06:12,,,1,1,1,1,p
2024-03-03 06:18,,,1,1,1,1,p
2024-03-03 06:24,,,1,1,1,1,p
2024-03-03 06:30,,,1,1,1,1,p
2024-03-03 06:36,,,1,1,1,1,p
2024-03-03 06:42,,,1,1,1,1,p
2024-03-03 06:48,,,1,1,1,1,p
2024-03-03 06:54,,,1,1,1,1,p
2024-03-03 07:00,1.338,0.052,0,0,0,0,p
2024-03-03 07:06,1.361,0.056,0,0,0,0,p
2024-03-03 07:12,1.351,0.048,0,0,0,0,p
2024-03-03 07:18,1.365,0.06,0,0,0,0,p
2024-03-03 07:24,1.388,0.061,1,0,0,0,p
2024-03-03 07:30,1.395,0.067,0,0,0,0,p
2024-03-03 07:36,1.418,0.053,0,0,0,0,p
2024-03-03 07:42,1.417,0.053,0,0,0,0,p
2024-03-03 07:48,1.427,0.058,0,0,0,0,p
2024-03-03 07:54,1.427,0.059,0,0,0,0,p
2024-03-03 08:00,1.44,0.057,0,0,0,0,p
2024-03-03 08:06,1.456,0.059,0,0,0,0,p
2024-03-03 08:12,1.482,0.064,0,0,0,0,p
2024-03-03 08:18,1.498,0.053,0,0,0,0,p
2024-03-03 08:24,1.526,0.056,1,0,0,0,p
2024-03-03 08:30,1.531,0.05,0,0,0,0,p
2024-03-03 08:36,1.531,0.054,1,0,0,0,p
2024-03-03 08:42,1.524,0.063,1,0,0,0,p
2024-03-03 08:48,1.539,0.057,0,0,0,0,p
2024-03-03 08:54,1.541,0.063,1,0,0,0,p
2024-03-03 09:00,1.567,0.061,1,0,0,0,p
2024-03-03 09:06,1.576,0.055,0,0,0,0,p
2024-03-03 09:12,1.593,0.05,0,0,0,0,p
2024-03-03 09:18,1.62,0.053,1,0,0,0,p
2024-03-03 09:24,1.63,0.052,1,0,0,0,p
2024-03-03 09:30,1.641,0.065,0,0,0,0,p
2024-03-03 09:36,1.649,0.048,0,0,0,0,p
2024-03-03 09:42,1.649,0.053,0,0,0,0,p
2024-03-03 09:48,1.675,0.053,1,0,0,0,p
2024-03-03 09:54,1.694,0.055,0,0,0,0,p
2024-03-03 10:00,1.702,0.06,0,0,0,0,p
2024-03-03 10:06,1.715,0.06,1,0,0,0,p
2024-03-03 10:12,1.716,0.047,1,0,0,0,p
2024-03-03 10:18,1.719,0.053,0,0,0,0,p
2024-03-03 10:24,1.744,0.048,0,0,0,0,p
2024-03-03 10:30,1.739,0.055,0,0,0,0,p
2024-03-03 10:36,1.77,0.051,0,0,0,0,p
2024-03-03 10:42,1.775,0.054,1,0,0,0,p
2024-03-03 10:48,1.778,0.052,1,0,0,0,p
2024-03-03 10:54,1.776,0.055,1,0,0,0,p
2024-03-03 11:00,1.767,0.049,1,0,0,0,p
2024-03-03 11:06,1.78,0.039,1,0,0,0,p
2024-03-03 11:12,1.793,0.049,0,0,0,0,p
2024-03-03 11:18,1.799,0.044,0,0,0,0,p
2024-03-03 11:24,1.789,0.047,0,0,0,0,p
2024-03-03 11:30,1.79,0.045,0,0,0,0,p
2024-03-03 11:36,1.797,0.049,1,0,0,0,p
2024-03-03 11:42,1.791,0.044,0,0,0,0,p
2024-03-03 11:48,1.795,0.048,0,0,0,0,p
2024-03-03 11:54,1.792,0.053,0,0,0,0,p
2024-03-03 12:00,1.802,0.051,1,0,0,0,p
2024-03-03 12:06,1.793,0.054,0,0,0,0,p
2024-03-03 12:12,1.794,0.068,0,0,0,0,p
2024-03-03 12:18,1.772,0.052,0,0,0,0,p
2024-03-03 12:24,1.775,0.05,1,0,0,0,p
2024-03-03 12:30,1.773,0.048,0,0,0,0,p
2024-03-03 12:36,1.772,0.054,0,0,0,0,p
2024-03-03 12:42,1.767,0.061,1,0,0,0,p
2024-03-03 12:48,1.761,0.056,1,0,0,0,p
2024-03-03 12:54,1.748,0.051,1,0,0,0,p
2024-03-03 13:00,1.731,0.045,1,0,0,0,p
2024-03-03 13:06,1.717,0.053,1,0,0,0,p
2024-03-03 13:12,1.697,0.059,1,0,0,0,p
2024-03-03 13:18,1.668,0.087,0,0,0,0,p
2024-03-03 13:24,1.647,0.054,0,0,0,0,p
2024-03-03 13:30,1.636,0.063,0,0,0,0,p
2024-03-03 13:36,1.613,0.064,0,0,0,0,p
2024-03-03 13:42,1.596,0.078,0,0,0,0,p
2024-03-03 13:48,1.574,0.061,1,0,0,0,p
2024-03-03 13:54,1.552,0.071,0,0,0,0,p
2024-03-03 14:00,1.525,0.063,1,0,0,0,p
2024-03-03 14:06,1.503,0.063,0,0,0,0,p
2024-03-03 14:12,1.48,0.068,0,0,0,0,p
2024-03-03 14:18,1.465,0.063,1,0,0,0,p
2024-03-03 14:24,1.458,0.059,0,0,0,0,p
2024-03-03 14:30,1.438,0.052,0,0,0,0,p
2024-03-03 14:36,1.412,0.057,0,0,0,0,p
2024-03-03 14:42,1.383,0.058,0,0,0,0,p
2024-03-03 14:48,1.355,0.061,0,0,0,0,p
2024-03-03 14:54,1.326,0.047,1,0,0,0,p
2024-03-03 15:00,1.312,0.046,0,0,0,0,p
2024-03-03 15:06,1.296,0.04,0,0,0,0,p
2024-03-03 15:12,1.276,0.032,1,0,0,0,p
2024-03-03 15:18,1.259,0.029,1,0,0,0,p
2024-03-03 15:24,1.247,0.026,1,0,0,0,p
2024-03-03 15:30,,,1,1,1,1,p
2024-03-03 15:36,,,1,1,1,1,p
2024-03-03 15:42,,,1,1,1,1,p
2024-03-03 15:48,,,1,1,1,1,p
2024-03-03 15:54,,,1,1,1,1,p
2024-03-03 16:00,,,1,1,1,1,p
2024-03-03 16:06,,,1,1,1,1,p
2024-03-03 16:12,,,1,1,1,1,p
2024-03-03 16:18,,,1,1,1,1,p
2024-03-03 16:24,,,1,1,1,1,p
2024-03-03 16:30,,,1,1,1,1,p
2024-03-03 16:36,,,1,1,1,1,p
2024-03-03 16:42,,,1,1,1,1,p
2024-03-03 16:48,,,1,1,1,1,p
2024-03-03 16:54,,,1,1,1,1,p
2024-03-03 17:00,,,1,1,1,1,p
2024-03-03 17:06,,,1,1,1,1,p
2024-03-03 17:12,,,1,1,1,1,p
2024-03-03 17:18,,,1,1,1,1,p
2024-03-03 17:24,,,1,1,1,1,p
2024-03-03 17:30,,,1,1,1,1,p
2024-03-03 17:36,,,1,1,1,1,p
2024-03-03 17:42,,,1,1,1,1,p
2024-03-03 17:48,,,1,1,1,1,p
2024-03-03 17:54,,,1,1,1,1,p
2024-03-03 18:00,,,1,1,1,1,p
2024-03-03 18:06,,,1,1,1,1,p
2024-03-03 18:12,,,1,1,1,1,p
2024-03-03 18:18,,,1,1,1,1,p
2024-03-03 18:24,,,1,1,1,1,p
2024-03-03 18:30,,,1,1,1,1,p
2024-03-03 18:36,,,1,1,1,1,p
2024-03-03 18:42,,,1,1,1,1,p
2024-03-03 18:48,,,1,1,1,1,p
2024-03-03 18:54,,,1,1,1,1,p
2024-03-03 19:00,,,1,1,1,1,p
2024-03-03 19:06,,,1,1,1,1,p
2024-03-03 19:12,,,1,1,1,1,p
2024-03-03 19:18,,,1,1,1,1,p
2024-03-03 19:24,,,1,1,1,1,p
2024-03-03 19:30,,,1,1,1,1,p
2024-03-03 19:36,,,1,1,1,1,p
2024-03-03 19:42,,,1,1,1,1,p
2024-03-03 19:48,,,1,1,1,1,p
2024-03-03 19:54,,,1,1,1,1,p
2024-03-03 20:00,,,1,1,1,1,p
2024-03-03 20:06,,,1,1,1,1,p
2024-03-03 20:12,,,1,1,1,1,p
2024-03-03 20:18,,,1,1,1,1,p
2024-03-03 20:24,,,1,1,1,1,p
2024-03-03 20:30,,,1,1,1,1,p
2024-03-03 20:36,,,1,1,1,1,p
2024-03-03 20:42,,,1,1,1,1,p
2024-03-03 20:48,,,1,1,1,1,p
2024-03-03 20:54,,,1,1,1,1,p
2024-03-03 21:00,,,1,1,1,1,p
2024-03-03 21:06,,,1,1,1,1,p
2024-03-03 21:12,,,1,1,1,1,p
2024-03-03 21:18,,,1,1,1,1,p
2024-03-03 21:24,,,1,1,1,1,p
2024-03-03 21:30,,,1,1,1,1,p
2024-03-03 21:36,,,1,1,1,1,p
2024-03-03 21:42,,,1,1,1,1,p
2024-03-03 21:48,,,1,1,1,1,p
2024-03-03 21:54,,,1,1,1,1,p
2024-03-03 22:00,,,1,1,1,1,p
2024-03-03 22:06,,,1,1,1,1,p
2024-03-03 22:12,,,1,1,1,1,p
2024-03-03 22:18,,,1,1,1,1,p
2024-03-03 22:24,,,1,1,1,1,p
2024-03-03 22:30,,,1,1,1,1,p
2024-03-03 22:36,,,1,1,1,1,p
2024-03-03 22:42,,,1,1,1,1,p
2024-03-03 22:48,,,1,1,1,1,p
2024-03-03 22:54,,,1,1,1,1,p
2024-03-03 23:00,,,1,1,1,1,p
2024-03-03 23:06,,,1,1,1,1,p
2024-03-03 23:12,,,1,1,1,1,p
2024-03-03 23:18,,,1,1,1,1,p
2024-03-03 23:24,,,1,1,1,1,p
2024-03-03 23:30,,,1,1,1,1,p
2024-03-03 23:36,,,1,1,1,1,p
2024-03-03 23:42,,,1,1,1,1,p
2024-03-03 23:48,,,1,1,1,1,p
2024-03-03 23:54,,,1,1,1,1,p
2024-03-04 00:00,,,1,1,1,1,p
2024-03-04 00:06,,,1,1,1,1,p
2024-03-04 00:12,,,1,1,1,1,p
2024-03-04 00:18,,,1,1,1,1,p
2024-03-04 00:24,,,1,1,1,1,p
2024-03-04 00:30,1.185,0.026,1,0,0,0,p
2024-03-04 00:36,1.198,0.025,0,0,0,0,p
2024-03-04 00:42,1.186,0.04,1,0,0,0,p
2024-03-04 00:48,1.189,0.039,0,0,0,0,p
2024-03-04 00:54,1.21,0.027,1,0,0,0,p
2024-03-04 01:00,1.205,0.034,1,0,0,0,p
2024-03-04 01:06,1.22,0.038,1,0,0,0,p
2024-03-04 01:12,1.235,0.048,1,0,0,0,p
2024-03-04 01:18,1.249,0.038,0,0,0,0,p
2024-03-04 01:24,1.248,0.038,1,0,0,0,p
2024-03-04 01:30,1.253,0.046,0,0,0,0,p
2024-03-04 01:36,1.254,0.044,0,0,0,0,p
2024-03-04 01:42,1.251,0.044,0,0,0,0,p
2024-03-04 01:48,1.254,0.048,0,0,0,0,p
2024-03-04 01:54,1.256,0.044,1,0,0,0,p
2024-03-04 02:00,1.257,0.044,0,0,0,0,p
2024-03-04 02:06,1.257,0.05,1,0,0,0,p
2024-03-04 02:12,1.268,0.049,1,0,0,0,p
2024-03-04 02:18,1.283,0.052,0,0,0,0,p
2024-03-04 02:24,1.274,0.05,0,0,0,0,p
2024-03-04 02:30,1.272,0.051,1,0,0,0,p
2024-03-04 02:36,1.272,0.056,1,0,0,0,p
2024-03-04 02:42,1.273,0.063,0,0,0,0,p
2024-03-04 02:48,1.283,0.061,0,0,0,0,p
2024-03-04 02:54,1.283,0.059,1,0,0,0,p
2024-03-04 03:00,1.28,0.06,1,0,0,0,p
2024-03-04 03:06,1.279,0.05,0,0,0,0,p
2024-03-04 03:12,1.293,0.054,0,0,0,0,p
2024-03-04 03:18,1.298,0.064,0,0,0,0,p
2024-03-04 03:24,1.29,0.056,0,0,0,0,p
2024-03-04 03:30,1.302,0.048,0,0,0,0,p
2024-03-04 03:36,1.306,0.052,0,0,0,0,p
2024-03-04 03:42,1.296,0.051,0,0,0,0,p
2024-03-04 03:48,1.29,0.062,0,0,0,0,p
2024-03-04 03:54,1.282,0.064,0,0,0,0,p
2024-03-04 04:00,1.283,0.051,0,0,0,0,p
2024-03-04 04:06,1.286,0.054,0,0,0,0,p
2024-03-04 04:12,1.29,0.05,1,0,0,0,p
2024-03-04 04:18,1.285,0.05,0,0,0,0,p
2024-03-04 04:24,1.286,0.048,1,0,0,0,p
2024-03-04 04:30,1.285,0.051,0,0,0,0,p
2024-03-04 04:36,1.278,0.049,1,0,0,0,p
2024-03-04 04:42,1.281,0.051,1,0,0,0,p
2024-03-04 04:48,1.284,0.047,0,0,0,0,p
2024-03-04 04:54,1.279,0.044,0,0,0,0,p
2024-03-04 05:00,1.268,0.04,1,0,0,0,p
2024-03-04 05:06,1.273,0.049,0,0,0,0,p
2024-03-04 05:12,1.266,0.042,0,0,0,0,p
2024-03-04 05:18,1.264,0.042,0,0,0,0,p
2024-03-04 05:24,1.27,0.048,0,0,0,0,p
2024-03-04 05:30,1.27,0.046,0,0,0,0,p
2024-03-04 05:36,1.27,0.043,0,0,0,0,p
2024-03-04 05:42,1.256,0.035,1,0,0,0,p
2024-03-04 05:48,1.258,0.034,1,0,0,0,p
2024-03-04 05:54,1.246,0.029,1,0,0,0,p
2024-03-04 06:00,1.249,0.041,0,0,0,0,p
2024-03-04 06:06,1.25,0.035,1,0,0,0,p
2024-03-04 06:12,1.256,0.04,0,0,0,0,p
2024-03-04 06:18,1.272,0.051,1,0,0,0,p
2024-03-04 06:24,1.26,0.037,0,0,0,0,p
2024-03-04 06:30,1.257,0.045,0,0,0,0,p
2024-03-04 06:36,1.254,0.038,1,0,0,0,p
2024-03-04 06:42,1.264,0.042,0,0,0,0,p
2024-03-04 06:48,1.264,0.043,0,0,0,0,p
2024-03-04 06:54,1.269,0.042,1,0,0,0,p
2024-03-04 07:00,1.269,0.038,0,0,0,0,p
2024-03-04 07:06,1.265,0.039,0,0,0,0,p
2024-03-04 07:12,1.261,0.033,0,0,0,0,p
2024-03-04 07:18,1.258,0.035,1,0,0,0,p
2024-03-04 07:24,1.269,0.039,1,0,0,0,p
2024-03-04 07:30,1.27,0.037,1,0,0,0,p
2024-03-04 07:36,1.28,0.042,0,0,0,0,p
2024-03-04 07:42,1.274,0.037,0,0,0,0,p
2024-03-04 07:48,1.271,0.034,0,0,0,0,p
2024-03-04 07:54,1.279,0.042,0,0,0,0,p
2024-03-04 08:00,1.29,0.035,1,0,0,0,p
2024-03-04 08:06,1.318,0.044,0,0,0,0,p
2024-03-04 08:12,1.334,0.044,0,0,0,0,p
2024-03-04 08:18,1.328,0.048,0,0,0,0,p
2024-03-04 08:24,1.337,0.053,0,0,0,0,p
2024-03-04 08:30,1.351,0.063,0,0,0,0,p
2024-03-04 08:36,1.353,0.054,0,0,0,0,p
2024-03-04 08:42,1.361,0.041,0,0,0,0,p
2024-03-04 08:48,1.359,0.059,0,0,0,0,p
2024-03-04 08:54,1.374,0.048,0,0,0,0,p
2024-03-04 09:00,1.374,0.054,0,0,0,0,p
2024-03-04 09:06,1.389,0.047,0,0,0,0,p
2024-03-04 09:12,1.412,0.057,0,0,0,0,p
2024-03-04 09:18,1.411,0.059,0,0,0,0,p
2024-03-04 09:24,1.415,0.068,0,0,0,0,p
2024-03-04 09:30,1.422,0.05,0,0,0,0,p
2024-03-04 09:36,1.437,0.058,0,0,0,0,p
2024-03-04 09:42,1.443,0.053,0,0,0,0,p
2024-03-04 09:48,1.467,0.054,0,0,0,0,p
2024-03-04 09:54,1.481,0.046,0,0,0,0,p
2024-03-04 10:00,1.492,0.041,1,0,0,0,p
2024-03-04 10:06,1.504,0.059,0,0,0,0,p
2024-03-04 10:12,1.512,0.04,0,0,0,0,p
2024-03-04 10:18,1.521,0.039,1,0,0,0,p
2024-03-04 10:24,1.523,0.067,0,0,0,0,p
2024-03-04 10:30,1.555,0.045,0,0,0,0,p
2024-03-04 10:36,1.567,0.048,0,0,0,0,p
2024-03-04 10:42,1.583,0.044,0,0,0,0,p
2024-03-04 10:48,1.594,0.042,0,0,0,0,p
2024-03-04 10:54,1.603,0.048,1,0,0,0,p
2024-03-04 11:00,1.616,0.039,0,0,0,0,p
2024-03-04 11:06,1.622,0.048,1,0,0,0,p
2024-03-04 11:12,1.633,0.045,0,0,0,0,p
2024-03-04 11:18,1.651,0.034,1,0,0,0,p
2024-03-04 11:24,1.657,0.048,0,0,0,0,p
2024-03-04 11:30,1.667,0.044,0,0,0,0,p
2024-03-04 11:36,1.672,0.041,1,0,0,0,p
2024-03-04 11:42,1.687,0.043,1,0,0,0,p
2024-03-04 11:48,1.695,0.041,0,0,0,0,p
2024-03-04 11:54,1.713,0.032,1,0,0,0,p
2024-03-04 12:00,1.713,0.036,0,0,0,0,p
2024-03-04 12:06,1.71,0.039,1,0,0,0,p
2024-03-04 12:12,1.716,0.034,0,0,0,0,p
2024-03-04 12:18,1.717,0.029,1,0,0,0,p
2024-03-04 12:24,1.72,0.032,1,0,0,0,p
2024-03-04 12:30,1.72,0.044,0,0,0,0,p
2024-03-04 12:36,1.723,0.04,0,0,0,0,p
2024-03-04 12:42,1.723,0.034,0,0,0,0,p
2024-03-04 12:48,1.735,0.038,0,0,0,0,p
2024-03-04 12:54,1.749,0.033,0,0,0,0,p
2024-03-04 13:00,1.745,0.039,0,0,0,0,p
2024-03-04 13:06,1.739,0.039,0,0,0,0,p
2024-03-04 13:12,1.736,0.034,1,0,0,0,p
2024-03-04 13:18,1.747,0.032,1,0,0,0,p
2024-03-04 13:24,1.741,0.047,1,0,0,0,p
2024-03-04 13:30,1.737,0.041,1,0,0,0,p
2024-03-04 13:36,1.734,0.036,0,0,0,0,p
2024-03-04 13:42,1.722,0.038,0,0,0,0,p
2024-03-04 13:48,1.707,0.04,0,0,0,0,p
2024-03-04 13:54,1.689,0.041,1,0,0,0,p
2024-03-04 14:00,1.68,0.035,1,0,0,0,p
2024-03-04 14:06,1.666,0.039,1,0,0,0,p
2024-03-04 14:12,1.659,0.035,1,0,0,0,p
2024-03-04 14:18,1.651,0.031,1,0,0,0,p
2024-03-04 14:24,1.627,0.034,1,0,0,0,p
2024-03-04 14:30,1.604,0.031,0,0,0,0,p
2024-03-04 14:36,1.592,0.039,0,0,0,0,p
2024-03-04 14:42,1.579,0.04,0,0,0,0,p
2024-03-04 14:48,1.559,0.04,0,0,0,0,p
2024-03-04 14:54,1.538,0.044,0,0,0,0,p
2024-03-04 15:00,1.517,0.045,1,0,0,0,p
2024-03-04 15:06,1.5,0.048,0,0,0,0,p
2024-03-04 15:12,1.481,0.045,0,0,0,0,p
2024-03-04 15:18,1.47,0.039,1,0,0,0,p
2024-03-04 15:24,1.44,0.039,0,0,0,0,p
2024-03-04 15:30,1.417,0.038,0,0,0,0,p
2024-03-04 15:36,1.399,0.032,1,0,0,0,p
2024-03-04 15:42,1.365,0.038,1,0,0,0,p
2024-03-04 15:48,1.338,0.034,0,0,0,0,p
2024-03-04 15:54,1.32,0.029,0,0,0,0,p
2024-03-04 16:00,1.304,0.031,0,0,0,0,p
2024-03-04 16:06,1.283,0.022,1,0,0,0,p
2024-03-04 16:12,1.275,0.022,0,0,0,0,p
2024-03-04 16:18,1.264,0.016,1,0,0,0,p
2024-03-04 16:24,1.249,0.015,1,0,0,0,p
2024-03-04 16:30,1.244,0.014,1,0,0,0,p
2024-03-04 16:36,1.235,0.013,1,0,0,0,p
2024-03-04 16:42,1.229,0.016,1,0,0,0,p
2024-03-04 16:48,1.209,0.012,1,0,0,0,p
2024-03-04 16:54,1.199,0.01,1,0,0,0,p
2024-03-04 17:00,,,1,1,1,1,p
2024-03-04 17:06,,,1,1,1,1,p
2024-03-04 17:12,,,1,1,1,1,p
2024-03-04 17:18,,,1,1,1,1,p
2024-03-04 17:24,,,1,1,1,1,p
2024-03-04 17:30,,,1,1,1,1,p
2024-03-04 17:36,,,1,1,1,1,p
2024-03-04 17:42,,,1,1,1,1,p
2024-03-04 17:48,,,1,1,1,1,p
2024-03-04 17:54,,,1,1,1,1,p
2024-03-04 18:00,,,1,1,1,1,p
2024-03-04 18:06,,,1,1,1,1,p
2024-03-04 18:12,,,1,1,1,1,p
2024-03-04 18:18,,,1,1,1,1,p
2024-03-04 18:24,,,1,1,1,1,p
2024-03-04 18:30,,,1,1,1,1,p
2024-03-04 18:36,,,1,1,1,1,p
2024-03-04 18:42,,,1,1,1,1,p
2024-03-04 18:48,,,1,1,1,1,p
2024-03-04 18:54,,,1,1,1,1,p
2024-03-04 19:00,,,1,1,1,1,p
2024-03-04 19:06,,,1,1,1,1,p
2024-03-04 19:12,,,1,1,1,1,p
2024-03-04 19:18,,,1,1,1,1,p
2024-03-04 19:24,,,1,1,1,1,p
2024-03-04 19:30,,,1,1,1,1,p
2024-03-04 19:36,,,1,1,1,1,p
2024-03-04 19:42,,,1,1,1,1,p
2024-03-04 19:48,,,1,1,1,1,p
2024-03-04 19:54,,,1,1,1,1,p
2024-03-04 20:00,,,1,1,1,1,p
2024-03-04 20:06,,,1,1,1,1,p
2024-03-04 20:12,,,1,1,1,1,p
2024-03-04 20:18,,,1,1,1,1,p
2024-03-04 20:24,,,1,1,1,1,p
2024-03-04 20:30,,,1,1,1,1,p
2024-03-04 20:36,,,1,1,1,1,p
2024-03-04 20:42,,,1,1,1,1,p
2024-03-04 20:48,,,1,1,1,1,p
2024-03-04 20:54,,,1,1,1,1,p
2024-03-04 21:00,,,1,1,1,1,p
2024-03-04 21:06,,,1,1,1,1,p
2024-03-04 21:12,,,1,1,1,1,p
2024-03-04 21:18,,,1,1,1,1,p
2024-03-04 21:24,,,1,1,1,1,p
2024-03-04 21:30,,,1,1,1,1,p
2024-03-04 21:36,,,1,1,1,1,p
2024-03-04 21:42,,,1,1,1,1,p
2024-03-04 21:48,,,1,1,1,1,p
2024-03-04 21:54,,,1,1,1,1,p
2024-03-04 22:00,,,1,1,1,1,p
2024-03-04 22:06,,,1,1,1,1,p
2024-03-04 22:12,,,1,1,1,1,p
2024-03-04 22:18,,,1,1,1,1,p
2024-03-04 22:24,,,1,1,1,1,p
2024-03-04 22:30,,,1,1,1,1,p
2024-03-04 22:36,,,1,1,1,1,p
2024-03-04 22:42,,,1,1,1,1,p
2024-03-04 22:48,,,1,1,1,1,p
2024-03-04 22:54,,,1,1,1,1,p
2024-03-04 23:00,,,1,1,1,1,p
2024-03-04 23:06,,,1,1,1,1,p
2024-03-04 23:12,,,1,1,1,1,p
2024-03-04 23:18,,,1,1,1,1,p
2024-03-04 23:24,,,1,1,1,1,p
2024-03-04 23:30,,,1,1,1,1,p
2024-03-04 23:36,,,1,1,1,1,p
2024-03-04 23:42,,,1,1,1,1,p
2024-03-04 23:48,,,1,1,1,1,p
2024-03-04 23:54,,,1,1,1,1,p
2024-03-05 00:00,,,1,1,1,1,p
2024-03-05 00:06,,,1,1,1,1,p
2024-03-05 00:12,,,1,1,1,1,p
2024-03-05 00:18,,,1,1,1,1,p
2024-03-05 00:24,,,1,1,1,1,p
2024-03-05 00:30,,,1,1,1,1,p
2024-03-05 00:36,,,1,1,1,1,p
2024-03-05 00:42,,,1,1,1,1,p
2024-03-05 00:48,,,1,1,1,1,p
2024-03-05 00:54,,,1,1,1,1,p
2024-03-05 01:00,,,1,1,1,1,p
2024-03-05 01:06,,,1,1,1,1,p
2024-03-05 01:12,,,1,1,1,1,p
2024-03-05 01:18,,,1,1,1,1,p
2024-03-05 01:24,,,1,1,1,1,p
2024-03-05 01:30,,,1,1,1,1,p
2024-03-05 01:36,,,1,1,1,1,p
2024-03-05 01:42,,,1,1,1,1,p
2024-03-05 01:48,,,1,1,1,1,p
2024-03-05 01:54,,,1,1,1,1,p
2024-03-05 02:00,1.161,0.025,1,0,0,0,p
2024-03-05 02:06,1.169,0.026,1,0,0,0,p
2024-03-05 02:12,1.181,0.03,0,0,0,0,p
2024-03-05 02:18,1.183,0.027,1,0,0,0,p
2024-03-05 02:24,1.196,0.027,0,0,0,0,p
2024-03-05 02:30,1.194,0.021,1,0,0,0,p
2024-03-05 02:36,1.211,0.038,0,0,0,0,p
2024-03-05 02:42,1.21,0.031,1,0,0,0,p
2024-03-05 02:48,1.211,0.035,1,0,0,0,p
2024-03-05 02:54,1.23,0.038,0,0,0,0,p
2024-03-05 03:00,1.228,0.038,1,0,0,0,p
2024-03-05 03:06,1.233,0.037,0,0,0,0,p
2024-03-05 03:12,1.251,0.048,0,0,0,0,p
2024-03-05 03:18,1.258,0.052,0,0,0,0,p
2024-03-05 03:24,1.262,0.046,0,0,0,0,p
2024-03-05 03:30,1.265,0.036,0,0,0,0,p
2024-03-05 03:36,1.28,0.062,0,0,0,0,p
2024-03-05 03:42,1.29,0.053,0,0,0,0,p
2024-03-05 03:48,1.294,0.044,0,0,0,0,p
2024-03-05 03:54,1.294,0.057,0,0,0,0,p
2024-03-05 04:00,1.294,0.046,0,0,0,0,p
2024-03-05 04:06,1.302,0.06,0,0,0,0,p
2024-03-05 04:12,1.303,0.051,0,0,0,0,p
2024-03-05 04:18,1.309,0.053,0,0,0,0,p
2024-03-05 04:24,1.322,0.046,0,0,0,0,p
2024-03-05 04:30,1.326,0.044,0,0,0,0,p
2024-03-05 04:36,1.324,0.046,0,0,0,0,p
2024-03-05 04:42,1.319,0.047,0,0,0,0,p
2024-03-05 04:48,1.32,0.051,0,0,0,0,p
2024-03-05 04:54,1.323,0.048,0,0,0,0,p
2024-03-05 05:00,1.332,0.049,0,0,0,0,p
2024-03-05 05:06,1.338,0.048,0,0,0,0,p
2024-03-05 05:12,1.345,0.068,0,0,0,0,p
2024-03-05 05:18,1.332,0.052,0,0,0,0,p
2024-03-05 05:24,1.328,0.043,0,0,0,0,p
2024-03-05 05:30,1.325,0.047,0,0,0,0,p
2024-03-05 05:36,1.322,0.042,0,0,0,0,p
2024-03-05 05:42,1.32,0.049,0,0,0,0,p
2024-03-05 05:48,1.315,0.053,0,0,0,0,p
2024-03-05 05:54,1.309,0.048,0,0,0,0,p
2024-03-05 06:00,1.3,0.049,0,0,0,0,p
2024-03-05 06:06,1.29,0.052,0,0,0,0,p
2024-03-05 06:12,1.282,0.046,0,0,0,0,p
2024-03-05 06:18,1.275,0.035,0,0,0,0,p
2024-03-05 06:24,1.269,0.035,0,0,0,0,p
2024-03-05 06:30,1.266,0.038,1,0,0,0,p
2024-03-05 06:36,1.269,0.035,0,0,0,0,p
2024-03-05 06:42,1.265,0.043,0,0,0,0,p
2024-03-05 06:48,1.268,0.045,0,0,0,0,p
2024-03-05 06:54,1.268,0.039,0,0,0,0,p
2024-03-05 07:00,1.273,0.043,0,0,0,0,p
2024-03-05 07:06,1.263,0.038,0,0,0,0,p
2024-03-05 07:12,1.258,0.036,0,0,0,0,p
2024-03-05 07:18,1.256,0.039,0,0,0,0,p
2024-03-05 07:24,1.261,0.04,0,0,0,0,p
2024-03-05 07:30,1.263,0.036,0,0,0,0,p
2024-03-05 07:36,1.26,0.037,0,0,0,0,p
2024-03-05 07:42,1.263,0.042,0,0,0,0,p
2024-03-05 07:48,1.255,0.037,0,0,0,0,p
2024-03-05 07:54,1.262,0.037,0,0,0,0,p
2024-03-05 08:00,1.256,0.04,0,0,0,0,p
2024-03-05 08:06,1.261,0.039,0,0,0,0,p
2024-03-05 08:12,1.265,0.045,0,0,0,0,p
2024-03-05 08:18,1.263,0.043,0,0,0,0,p
2024-03-05 08:24,1.273,0.048,0,0,0,0,p
2024-03-05 08:30,1.267,0.037,0,0,0,0,p
2024-03-05 08:36,1.276,0.042,0,0,0,0,p
2024-03-05 08:42,1.283,0.044,0,0,0,0,p
2024-03-05 08:48,1.288,0.045,0,0,0,0,p
2024-03-05 08:54,1.294,0.045,0,0,0,0,p
2024-03-05 09:00,1.291,0.048,0,0,0,0,p
2024-03-05 09:06,1.29,0.044,0,0,0,0,p
2024-03-05 09:12,1.3,0.044,0,0,0,0,p
2024-03-05 09:18,1.298,0.044,0,0,0,0,p
2024-03-05 09:24,1.299,0.038,1,0,0,0,p
